,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category
2023-01-28,13897000000.0,10025000000.0,6051000000.0,3771000000.0,2192000000.0,1913000000.0,1886000000.0,1324000000.0,74426000000.0,62131000000.0,52148000000.0,34309000000.0,35990000000.0,27100000000.0,26717000000.0,12103000000.0,19532000000.0,17576000000.0,19384000000.0,6268000000.0,10327000000.0,5757000000.0,4101000000.0,3552000000.0,33302000000.0,30548000000.0,28418000000.0,26199000000.0,24611000000.0,19705000000.0,14248000000.0,10667000000.0,1418000000.0,4254000000.0,8462000000.0,10402000000.0,27488000000.0,24649000000.0,18726000000.0,16534000000.0,21926000000.0,18884000000.0,12702000000.0,10396000000.0,1095000000.0,1095000000.0,1818000000.0,1414000000.0,39851000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,562893851195.7498,0.0,177.89999389648438,135.48599853515628,191.0199981689453,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,13897000000.0,10025000000.0,6051000000.0,3771000000.0,2192000000.0,1913000000.0,1886000000.0,1324000000.0,74426000000.0,62131000000.0,52148000000.0,34309000000.0,35990000000.0,27100000000.0,26717000000.0,12103000000.0,19532000000.0,17576000000.0,19384000000.0,6268000000.0,10327000000.0,5757000000.0,4101000000.0,3552000000.0,33302000000.0,30548000000.0,28418000000.0,26199000000.0,24611000000.0,19705000000.0,14248000000.0,10667000000.0,1418000000.0,4254000000.0,8462000000.0,10402000000.0,27488000000.0,24649000000.0,18726000000.0,16534000000.0,21926000000.0,18884000000.0,12702000000.0,10396000000.0,1095000000.0,1095000000.0,1818000000.0,1414000000.0,39851000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,562893851195.7498,0.0,177.89999389648438,143.7779998779297,190.76600036621093,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,13897000000.0,10025000000.0,6051000000.0,3771000000.0,2192000000.0,1913000000.0,1886000000.0,1324000000.0,74426000000.0,62131000000.0,52148000000.0,34309000000.0,35990000000.0,27100000000.0,26717000000.0,12103000000.0,19532000000.0,17576000000.0,19384000000.0,6268000000.0,10327000000.0,5757000000.0,4101000000.0,3552000000.0,33302000000.0,30548000000.0,28418000000.0,26199000000.0,24611000000.0,19705000000.0,14248000000.0,10667000000.0,1418000000.0,4254000000.0,8462000000.0,10402000000.0,27488000000.0,24649000000.0,18726000000.0,16534000000.0,21926000000.0,18884000000.0,12702000000.0,10396000000.0,1095000000.0,1095000000.0,1818000000.0,1414000000.0,39851000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,527329367735.9502,0.0,166.66000366210938,143.997998046875,187.67999877929688,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,548085873729.65,0.0,173.22000122070312,147.59799499511723,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,573999882575.7002,0.0,181.4100036621093,161.54800415039065,183.1999969482422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,595705629035.7751,0.0,188.2700042724609,167.97200317382814,183.1999969482422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-03,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,601116217617.4749,0.0,189.97999572753903,174.1559997558594,183.1999969482422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,601116217617.4749,0.0,189.97999572753903,177.89999389648438,183.1999969482422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,601116217617.4749,0.0,189.97999572753903,177.89999389648438,183.1999969482422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,616240624665.8247,0.0,194.759994506836,178.60199584960938,183.1999969482422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,622727044858.95,0.0,196.8099975585937,182.7820037841797,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,636902211440.9247,0.0,201.2899932861328,188.61200256347652,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,655981795145.9004,0.0,207.32000732421875,189.97999572753903,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,622980178868.6749,0.0,196.88999938964844,189.97999572753903,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-11,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,622980178868.6749,0.0,196.88999938964844,190.93599548339844,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,622980178868.6749,0.0,196.88999938964844,195.16999511718757,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,615860947791.4249,0.0,194.63999938964844,195.16999511718757,183.9439971923828,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,662088490184.25,0.0,209.25,196.82599792480465,184.213998413086,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,677877380043.1753,0.0,214.2400054931641,196.88999938964844,188.61200256347652,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,639275288466.6747,0.0,202.0399932861328,196.88999938964844,189.97999572753903,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,659114225920.45,0.0,208.3099975585937,197.7699981689453,189.97999572753903,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,659114225920.45,0.0,208.3099975585937,201.4399932861328,190.91199645996093,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,659114225920.45,0.0,208.3099975585937,203.09599609375,194.6519989013672,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,659114225920.45,0.0,208.3099975585937,207.51800537109372,194.6999969482422,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,624498934646.6498,0.0,197.3699951171875,207.51800537109372,194.71199645996091,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,635541670454.0751,0.0,200.8600006103516,207.51800537109372,194.7799957275391,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,15255000000.0,10025000000.0,6051000000.0,3771000000.0,2952000000.0,1913000000.0,1886000000.0,1324000000.0,82338000000.0,62131000000.0,52148000000.0,34309000000.0,40917000000.0,27100000000.0,26717000000.0,12103000000.0,16253000000.0,17576000000.0,19384000000.0,6268000000.0,12839000000.0,5757000000.0,4101000000.0,3552000000.0,36440000000.0,30548000000.0,28418000000.0,26199000000.0,26709000000.0,19705000000.0,14248000000.0,10667000000.0,1029000000.0,4254000000.0,8462000000.0,10402000000.0,29037000000.0,24649000000.0,18726000000.0,16534000000.0,23548000000.0,18884000000.0,12702000000.0,10396000000.0,1020000000.0,1095000000.0,1818000000.0,1414000000.0,44704000000.0,30189000000.0,22225000000.0,6618000000.0,3164102701.0,639370255965.6504,0.0,202.07000732421875,207.51800537109372,194.8600006103516,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
